@relation 'Affect_Clip_Labels_full-weka.filters.unsupervised.attribute.Remove-V-R4,106,157,55,26,176,23,77,74,147,205-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,5,6,7,10,11-weka.filters.supervised.instance.SMOTE-C0-K5-P560.0-S1-weka.filters.unsupervised.instance.Randomize-S42'

@attribute averagecorrect numeric
@attribute mincorrect numeric
@attribute sumcorrect numeric
@attribute averagepercentcorrectperskill numeric
@attribute sumhinttotal numeric
@attribute averagehinttotal numeric
@attribute mintotalfrattempted numeric
@attribute class {no,yes}

@data
0,0,0,0.230769,0,0,7,no
1,1,2,1,0,0,27,no
1,1,2,0.5,0,0,94,no
1,1,1,1,4,4,21,no
0.1,0,1,0.256817,30,3,52,no
1,1,1,0.471831,0,0,199,no
1,1,1,0.267327,3,3,94,no
1,1,1,1,4,4,13,no
0,0,0,0.73913,0,0,203,no
0,0,0,0.272727,5,5,222,no
0,0,0,0.727273,0,0,289,no
1,1,3,0.758553,0,0,109,no
1,1,1,0.818182,0,0,150,no
1,1,1,1,4,4,10,no
0.020833,0.565871,0.222648,0.687151,3.933559,3.709118,123.984864,yes
1,1,1,0.838235,0,0,228,no
1,1,1,0.571429,3,3,33,no
0.5,0,1,0.791667,0,0,32,no
0.652871,0.243088,1,0.266902,6.562192,4,9.954433,yes
0.333333,0,1,0.272727,2,0.666667,37,no
0,0,0,0,0,0,131,no
0,0,0,0.2,5,5,18,no
0,0,0,0.5,0,0,97,no
0.333333,0,1,0.419572,0,0,77,no
1,1,1,0.714286,0,0,11,no
1,1,1,0.333333,0,0,14,no
0,0,0,0.5,0,0,98,no
0,0,0,0,0,0,66,no
0,0,0,0.272727,4,4,24,yes
1,1,2,0.235859,9,4.5,21,no
1,1,1,0.333333,0,0,60,no
0.851115,0.970367,1,0.333731,2.084192,2.073678,89.396043,yes
0,0,0,0.525862,0,0,218,no
1,1,2,0.261111,0,0,5,no
0,0,0,0.391304,6,3,168,no
0.333333,0,1,0.685432,0,0,104,no
1,1,1,0.978583,0.83887,0.162085,4,yes
1,1,1,0.73913,0,0,207,no
0,0,0,0.47619,0,0,94,no
0,0,0,0.211667,3.214476,2.542551,5,yes
0,0,0,0,0,0,0.554703,yes
1,1,1,0.690476,0,0,207,no
0.5,0,1,0.595455,0,0,232,no
0,0,0,0.571429,0,0,81,no
0,0,0,0.299784,9,3,36,no
1,1,2,1,5,2.5,1,no
0,0,0,0.666667,0,0,7,no
1,1,1,0.428571,0,0,82,no
0.487646,0.925263,0.857874,0.490148,4,4,4.700241,yes
1,1,1,0.5,0,0,34,no
1,1,1,1,0,0,30,no
0.246006,0,0.207319,0.739413,4.869439,2.598208,24.140634,yes
1,1,2,0.816667,0,0,114,no
1,1,1,0.8,0,0,104,no
0,0,0,0.389191,3.078529,3.894197,13.431937,yes
0,0,0,0.095238,4,4,8,yes
0.5,0,2,0.1875,0,0,39,no
0,0,0,0.333333,0,0,39,no
0.236983,0,0.019275,0.00322,1.88706,0.62726,51.749662,yes
0.25,0,1,0.165842,12,3,33,no
1,1,1,0.5,0,0,287,no
1,1,1,0.7,0,0,177,no
1,1,1,0.857143,0,0,272,no
0,0,0,0.674872,0,0,252,no
0.333333,0,2,0.277966,20,3.333333,265,no
0,0,0,0,4,2.063232,17.442286,yes
1,1,1,0.4,0,0,2,no
0,0,0,0.112676,0,0,13,no
0,0,0,0.277778,0,0,36,no
1,1,1,0.316456,0,0,80,no
0,0,0,0,4,2,15,no
1,1,2,0.611614,0,0,201,no
0.805458,0.080095,0.264336,0.253924,0,0,13.926352,yes
1,1,1,0.333333,1,1,4,yes
1,1,1,0.818182,0,0,36,no
0,0,0,0,0,0,12,no
0.5,0,1,0.65625,0,0,113,no
1,1,2,0.710256,0,0,147,no
0,0,0,0,4,4,11,no
0,0,0,0.437894,12,3,37.287317,yes
1,1,2,0.612981,0,0,255,no
0.681177,0.455121,2.203108,0.894892,0,0,13.916395,yes
0,0,0,0,3,3,35,no
0.810196,0.050443,0.408844,0.349702,4,4,11.528303,yes
1,1,1,0.333333,4,4,2,no
1,1,2,0.881944,5,2.5,28,no
0,0,0,0.385772,0,0,132,no
0,0,0,0.145468,13.848615,3.450015,52.85524,yes
0,0,0,0.105556,8,4,17,no
1,1,1,0.75,2,2,33,no
0,0,0,0.294118,0,0,18,yes
1,1,2,1,0,0,28,no
1,1,1,1,0,0,4,yes
1,1,1,0.671429,0,0,276,no
0,0,0,0.371835,4.633813,2.899353,17.345873,yes
1,1,3,0.842593,0,0,102,no
1,1,1,0.454545,0,0,313,no
0,0,0,0.262626,3,3,94,no
1,1,2,0.928571,0,0,78,no
1,1,1,0.410256,0,0,15,no
0.2,0,1,0.397671,0,0,121,no
0,0,0,0.197035,60,4,133,no
0.5,0,1,0.775681,0,0,190,no
0.5,0,1,0.25,0,0,8,no
1,1,1,0.214286,0,0,2,no
0,0,0,0.583333,3,3,205,no
0,0,0,0.661458,0,0,76,no
1,1,3,0.893939,0,0,211,no
1,1,1,0.568182,0,0,297,no
1,1,1,1,0,0,4,no
1,1,1,1,0,0,11,no
1,1,1,0.761364,0,0,245,no
0,0,0,0.275862,0,0,125,no
0,0,0,0.272727,0,0,31,yes
0.5,0,1,0.188596,0,0,7,no
0,0,0,0.214286,4,4,56,no
0.5,0,1,0.279412,0,0,50,no
0.5,0,1,0.717949,0,0,106,no
1,1,2,0.744652,0,0,270,no
0,0,0,0.326866,4,2,18,yes
0.333333,0,1,0.285958,5,1.666667,20,no
1,1,2,0.751282,0,0,292,no
0,0,0,0.666667,0,0,47,no
0,0,0,0.425373,0,0,221,no
0,0,0,0.284082,0,0,9.483746,yes
1,1,3,1,0,0,12,no
0,0,0,0,4,4,2,no
1,1,1,0.651163,0,0,219,no
1,1,1,1,0,0,6,no
0.965099,0.88216,0.794089,0.288803,4,4,11.718474,yes
0,0,0,0.5,0,0,119,no
0,0,0,0.285714,0,0,278,no
1,1,1,1,0,0,127,no
0,0,0,0.6,0,0,116,no
0.2,0,1,0.730299,18,3.6,55,yes
1,1,2,0.84375,0,0,99,no
0,0,0,0.606787,6,1.5,191,no
1,1,1,0.242718,0,0,232,no
0,0,0,0.368421,0,0,315,no
1,1,1,1,0,0,110,no
0.666667,0,2,0.216667,0,0,298,no
0,0,0,0.666667,3,3,105,no
0.5,0,1,0.30303,2,1,18,no
1,1,1,0.565217,0,0,146,no
0,0,0,0.75,0,0,193,no
0,0,0,0.666667,0,0,6,no
1,1,1,1,0,0,15,no
0,0,0,0,10,5,11,no
0,0,0,0.397059,0,0,188,no
0,0,0,0.637061,0,0,226,no
0.333333,0,2,0.46119,14,2.333333,349,no
0,0,0,0.043478,3,3,56,no
0,0,0,0,0,0,14,no
0,0,0,0.673469,0,0,228,no
0,0,0,0.315714,0,0,137,yes
1,1,1,0.6,0,0,39,yes
1,1,1,0.25,2,2,11,no
0,0,0,0.399229,4.336099,2.109977,17.213179,yes
0.167574,0,0.147506,0.533088,3.403183,2.991081,44.760657,yes
0.859566,0.357618,1.353339,0.558014,2.200628,0.845216,39.483211,yes
0.333333,0,1,0.227583,0,0,96,no
1,1,1,0.642857,0,0,98,no
0,0,0,0.214286,0,0,8,no
1,1,1,0.285714,0,0,6,no
0,0,0,0,2,2,2.509552,yes
0.5,0,1,0.472222,0,0,109,no
0.666667,0,2,0.444444,4,1.333333,0,no
0.333333,0,1,0.355159,0,0,194,no
1,1,1,1,0,0,78,no
0.25,0,1,0.529202,0,0,153,no
1,1,1,0.666667,0,0,120,no
0,0,0,0,0,0,0.250974,yes
0.4,0,2,0.528739,12,2.4,222,no
1,1,2,0.752525,0,0,136,no
0,0,0,0.142857,0,0,143,no
1,1,3,0.725443,0,0,86,no
1,1,1,1,0,0,8,no
1,1,1,0.484277,0,0,237,no
0,0,0,0,0,0,19,no
1,1,1,1,4,4,37,no
1,1,1,0.833333,0,0,281,no
0,0,0,0.192308,3,3,47,no
1,1,2,0.732473,0,0,241,no
1,1,1,0.784314,0,0,189,no
0.25,0,1,0.21351,16,4,3,no
0,0,0,0,0,0,9,no
1,1,1,0.666667,0,0,3,no
0,0,0,0.228644,4,4,16.900531,yes
0,0,0,0,3,3,20,no
1,1,1,1,0,0,2,no
1,1,1,0.315789,4,4,14,no
1,1,3,0.677083,0,0,227,no
0,0,0,0,4,4,40,no
0.333333,0,1,0.548513,0,0,188,no
1,1,1,0.722222,0,0,90,no
1,1,1,0.75,0,0,290,no
0.763363,0.360055,1,0.616599,0,0,39.857944,yes
1,1,1,0.5,0,0,168,no
0,0,0,0,2,2,12,no
0.285714,0,2,0.489888,20,2.857143,58,no
0,0,0,0.5,0,0,21,no
1,1,1,0.5,0,0,15,no
1,1,1,1,0,0,270,no
0.597133,0.561982,1.68057,0.067362,0,0,23.878084,yes
0,0,0,0.106646,3.509675,3.907594,7.721296,yes
0.75,0,3,0.433333,2,0.5,216,no
0.666667,0,2,0.519841,0,0,74,no
0,0,0,0.574908,4,2,360,no
0.288272,0,0.02692,0.017957,11.708617,2.738308,5.062578,yes
0,0,0,0.230769,3,3,136,no
0.25,0,1,0.166425,8,2,23,no
1,1,1,0.884615,0,0,99,no
1,1,1,1,3,3,7,no
0.155724,0,0.827247,0.291275,13.319056,3,92.813618,yes
1,1,1,1,0,0,154,no
1,1,1,0.037037,2,2,8,no
1,1,1,0.35,2,2,32,no
1,1,1,0.333333,0,0,30,no
0.838665,0.487281,1.478676,0.622386,0.190779,0.666685,40.691521,yes
1,1,2,0.507764,0,0,345,no
0.333333,0,1,0.245238,0,0,9,no
0.333333,0,1,0.181818,2,0.666667,26,no
0,0,0,0.444444,0,0,104,no
0.312962,0,1.551348,0.365509,5.201416,1.272685,40.61444,yes
1,1,1,0.7,0,0,156,no
0,0,0,0,0,0,9,no
0,0,0,0,2,2,9,no
0,0,0,0.136859,4.162297,2.956873,17.450276,yes
1,1,2,1,6,3,12,no
0.149656,0.46695,0.732265,0.58946,2.775218,0.263788,127.191109,yes
1,1,1,0.533333,0,0,10,no
0.819678,0.666522,0.354522,0.508174,0,0,21.621842,yes
0,0,0,0.656452,3,3,44.081044,yes
1,1,3,0.81694,0,0,148,no
0,0,0,0.27027,0,0,32,no
0.886183,0.091961,0.113137,0.469794,5.290565,2.018051,5,yes
1,1,1,0.545455,4,4,28,no
0.921185,0.957821,1.378623,0.401115,4.276513,0.16541,40.762133,yes
1,1,3,0.974359,0,0,167,no
1,1,1,1,0,0,1,no
1,1,1,1,0,0,137,no
0.666667,0,2,0.383333,0,0,239,no
0.747994,0.017132,0.939795,0.267388,0,0,14.439706,yes
0,0,0,0.123916,69,3,1,no
0.333333,0,1,0.21256,0,0,175,no
0,0,0,0.452083,8,4,13,no
0,0,0,0.149651,3.205633,3.68526,14.629983,yes
1,1,1,0.25,1,1,22,no
0.989099,0.036802,0.604222,0.249996,4,4,12.56433,yes
0.5,0,2,0.465646,0,0,237,no
0.161342,0,0.641865,0.707558,248.136107,3.790424,43.437286,yes
0,0,0,0.460865,0,0,158,no
1,1,2,1,0,0,71,no
1,1,2,1,0,0,11,no
0.5,0,1,0.289583,6,3,42,no
0,0,0,0,0,0,1,yes
0,0,0,0.163087,18,3,23,no
1,1,1,1,2,2,2,no
0,0,0,0.466667,0,0,183,no
0,0,0,0.600277,0,0,11.402922,yes
0,0,0,0.418033,5,5,214,no
1,1,1,1,3,3,9,no
1,1,1,0.741935,0,0,215,no
0.271649,0.522916,0.678419,0.293245,0,0,15.766938,yes
1,1,1,0.6,3,3,37,no
1,1,1,0.333333,0,0,23,no
1,1,1,0.775,0,0,280,no
0,0,0,0,3,3,9,no
1,1,1,0.285714,3,3,6,no
0.666667,0,2,0.284632,12,4,23,no
0,0,0,0.271618,4,4,13.9222,yes
0.333333,0,1,0.543957,0,0,162,no
0.25,0,1,0.0625,12,3,5,no
1,1,1,0.178571,0,0,40,no
0.248324,0.345227,0.746043,0.455365,0,0,14.450095,yes
1,1,3,0.878788,0,0,8,no
0,0,0,0,0,0,0,no
1,1,1,0.425,0,0,284,no
0.2,0,1,0.325874,20,4,63,no
0.043007,0,0.50589,0.214846,12.261688,3,79.735937,yes
0,0,0,0.291667,0,0,18,no
1,1,2,0.847826,0,0,87,no
0,0,0,0.304958,25,5,199,no
1,1,1,0.8,0,0,210,no
1,1,1,1,0,0,5,no
0.290921,0,1,0.498941,2.52476,0.207978,39.760715,yes
0.666667,0,2,0.777778,0,0,0,no
0,0,0,0.5,0,0,3,no
0.2,0,1,0.033333,20,4,92,no
1,1,1,0.4,0,0,5,no
0,0,0,0.610656,0,0,235,no
0,0,0,0,3,3,53,yes
1,1,2,0.675,0,0,264,no
1,1,2,1,0,0,19,no
0,0,0,0,6,2,11,no
0,0,0,0.635175,2.062502,0.425806,30.791603,yes
1,1,1,0.659574,0,0,222,no
0,0,0,0,12,4,53,no
1,1,4,0.737694,0,0,119,no
0.168678,0,0.904241,0.068921,8.223596,2.015595,48.287791,yes
0,0,0,0,12,2,3,yes
1,1,2,0.825,0,0,51,no
0,0,0,0.25,2,2,1,no
0,0,0,0,2,2,2,no
0.549693,0.522259,0.315315,0.399099,2.715368,0.123576,95.832902,yes
0,0,0,0.341354,0,0,349,no
0,0,0,0,5,5,26,no
1,1,1,1,0,0,0,no
1,1,1,0.5625,0,0,77,no
0.285714,0,2,0.1,9,1.285714,22,no
1,1,1,0.333333,0,0,32,no
0.5,0,2,0.694073,0,0,139,no
0,0,0,0.083313,2,2,1.75998,yes
0,0,0,0.063971,0,0,19.654216,yes
0,0,0,0.5,0,0,263,no
1,1,1,0.404959,0,0,241,no
1,1,1,0.925,0,0,159,no
0,0,0,0.416667,0,0,21,no
1,1,1,0.714286,0,0,137,no
1,1,1,0.4,1,1,2,no
1,1,2,0.4,0,0,6,no
0,0,0,0.2,4,4,16,no
0.176084,0,0.912249,0.448049,3.636903,1.432788,42.161565,yes
0.5,0,1,0.6,0,0,17,no
0,0,0,0.444444,0,0,106,no
1,1,1,0.322581,0,0,170,no
1,1,1,1,0,0,34,no
0,0,0,0.041522,2.96745,2.451801,3,yes
1,1,1,0.5,0,0,47,no
1,1,1,1,0,0,100,no
0.219167,0,1,0.652533,2.223722,0.225499,96.137,yes
0.5,0,1,0.219048,6,3,12,no
1,1,2,0.225,8,4,11,no
1,1,1,1,0,0,75,no
1,1,2,1,6,3,3,no
1,1,1,0.875,0,0,129,no
1,1,1,0.423077,0,0,296,no
1,1,1,0.5625,0,0,114,no
0,0,0,0.428571,0,0,95,no
1,1,2,0.353693,1,0.5,11,no
1,1,1,1,0,0,11,no
1,1,1,1,0,0,12,no
0,0,0,0.400222,15,3,49,no
0,0,0,0,3,3,5,no
0.5,0,1,0.125,0,0,277,no
0.666667,0,4,0.552899,0,0,135,no
0,0,0,0,16,4,16,no
1,1,1,0.555556,0,0,189,no
0.166985,0,0.000834,0.196797,16.182912,3.449544,9.612611,yes
0,0,0,0.223747,2,2,1,yes
1,1,3,0.880952,0,0,103,no
1,1,1,1,0,0,4,no
1,1,1,0.833333,2,2,26,no
1,1,1,1,0,0,67,no
1,1,1,1,0,0,87,no
0.25,0,1,0.329167,16,4,4,no
1,1,1,1,0,0,14,no
1,1,1,1,0,0,8,no
1,1,3,0.583567,0,0,315,no
1,1,1,1,0,0,4,no
0,0,0,0,0,0,9,no
1,1,1,0.333333,4,4,33,no
1,1,1,0.428571,0,0,161,no
1,1,1,0.6,0,0,137,no
1,1,1,1,5,5,11,no
1,1,1,0.346154,0,0,255,no
0.25,0,1,0.283763,0,0,40,no
1,1,2,1,0,0,64,no
0,0,0,0.16077,3.730259,3.274171,4.117815,yes
0.135334,0,1,0.20769,31.59372,4.000424,98.413068,yes
0,0,0,0,0,0,17,no
0.333333,0,1,0.337689,9,3,285,yes
0.4,0,2,0.547816,0,0,106,no
1,1,1,0.5,0,0,26,no
0,0,0,0.509259,0,0,87,no
1,1,2,0.86,0,0,95,no
0.318096,0,1,0.128879,17.332206,4,10.291777,yes
0.40823,0,0.722063,0.414771,0.797369,0.350011,38.547322,yes
0,0,0,0,3,3,19,no
0,0,0,0.55121,3.52375,0.455145,142.891937,yes
0,0,0,0,10,5,8,no
0.346222,0.272236,0.911936,0.209634,0,0,16.373059,yes
1,1,1,0.698113,0,0,211,no
0,0,0,0.543812,0,0,11.696749,yes
0.333333,0,1,0.327778,0,0,23,no
1,1,2,0.95,0,0,67,no
0,0,0,0.352827,3.534686,3,32.481754,yes
1,1,1,0.571429,3,3,4,no
1,1,2,0.761905,0,0,72,no
0,0,0,0.148179,4.739612,2.979336,8,yes
0.5,0,1,0.125,0,0,288,no
0,0,0,0.211817,12,1.5,120,no
1,1,6,0.833333,0,0,0,no
0,0,0,0.103214,4.772509,3.007753,4.783507,yes
1,1,3,1,0,0,36,no
0,0,0,0.343891,0,0,377,no
0.333333,0,1,0.52381,0,0,216,no
0,0,0,0.215201,8,4,17,no
0,0,0,0.837838,0,0,288,no
0,0,0,0.481818,0,0,168,no
1,1,2,1,0,0,18,no
1,1,1,0.677419,0,0,225,no
0.5,0,1,0.708333,0,0,109,no
1,1,1,0.828125,0,0,224,no
0,0,0,0.173913,0,0,258,no
1,1,1,0.5,0,0,156,no
0.5,0,1,0.325,2,1,5,no
1,1,1,1,0,0,4,yes
0,0,0,0.226828,4,2,23,no
0.111111,0,1,0.452096,42,4.666667,198,no
1,1,1,1,3,3,9,no
0.5,0,1,0.083333,0,0,51,yes
0.098676,0,0.833798,0.535675,0.951472,1.538589,97,yes
1,1,2,0.2,0,0,39,no
0.747528,0.004449,0.480766,0.11619,0,0,29.918377,yes
0,0,0,0.438604,0,0,16.95017,yes
1,1,1,1,0,0,196,no
0.49606,0.637867,0.433746,0.410631,4,4,6.618681,yes
0.333333,0,1,0.650265,0,0,261,no
1,1,1,0.797297,0,0,221,no
0,0,0,0.30042,4.654347,4.588278,18,yes
0,0,0,0.388889,4,4,20,no
1,1,1,0.666667,0,0,288,no
0,0,0,0.26087,3,3,6,no
0,0,0,0.235294,3,3,9,no
1,1,3,0.665675,8,2.666667,34,no
0,0,0,0,4,4,17,yes
0.25,0,1,0.20863,9,2.25,21,no
0,0,0,0,0,0,1.178337,yes
0.333333,0,1,0.599747,0,0,192,no
1,1,1,0.333333,0,0,372,no
0.5,0,3,0.684028,0,0,80,no
0.091943,0,0.804289,0.250563,7.08474,4,8.924178,yes
0.661485,0.520408,0.139679,0.323483,0,0,29.279124,yes
1,1,1,0.707965,0,0,272,no
1,1,1,0.625,0,0,98,no
1,1,1,0.267857,2,2,25,no
1,1,1,0.75,0,0,51,no
0.445139,0,1,0.393254,0.358107,0.775842,39.075777,yes
0.483253,0.675927,0.873289,0.127628,4,3.294307,18,yes
1,1,1,0.25,0,0,18,no
0.5,0,1,0.330357,8,4,9,yes
0.333333,0,1,0.23165,9,3,10,no
0,0,0,0,4,4,23,no
1,1,1,1,0,0,8,no
1,1,1,0.666667,0,0,23,no
0,0,0,0.636364,4,4,14,no
0.535352,0.614039,0.651746,0.995368,0,0,3.9764,yes
0.5,0,1,0.863636,0,0,92,no
1,1,1,0.333333,3,3,6,no
1,1,1,1,0,0,43,no
1,1,1,1,0,0,179,no
0.446951,0.948179,0.082421,0.24754,0,0,14.470418,yes
1,1,1,0.5,2,2,24,no
1,1,1,0.666667,0,0,315,no
1,1,3,0.58328,0,0,177,no
0.493424,0.932422,0.100136,0.871281,0,0,143.116859,yes
1,1,1,0.8,0,0,274,no
0,0,0,0.2,2,2,13,no
0,0,0,0,0,0,173,no
0,0,0,0.124744,3.01122,3.631327,5.28473,yes
0.5,0,1,0.875,0,0,64,no
1,1,1,0.388889,0,0,323,no
1,1,3,0.783069,0,0,56,no
0.4,0,2,0.292751,18,3.6,6,no
0,0,0,0.244309,4,4,14.75951,yes
0,0,0,0,0,0,80,no
0.971227,0.475302,0.286734,0.334202,0,0,2.021426,yes
1,1,2,1,0,0,32,no
0.274417,0,0.242438,0.400231,0.970804,0.685905,28,yes
1,1,1,0.2,0,0,13,no
1,1,1,0.421053,0,0,79,no
0.5,0,2,0.696137,0,0,125,no
1,1,1,0.724638,0,0,220,no
0,0,0,0,2,2,25,no
1,1,2,0.75,0,0,39,no
0.5,0,1,0.360606,0,0,338,no
1,1,1,0.728814,0,0,211,no
0.5,0,1,0.275,6,3,1,no
0,0,0,0.112037,12,4,16,no
1,1,2,1,0,0,162,no
1,1,4,0.541667,0,0,62,no
1,1,2,0.577778,0,0,157,no
0.879445,0.33039,2.370203,0.999432,0,0,13.295172,yes
0,0,0,0.4,0,0,3,no
1,1,1,0.5,0,0,34,no
0,0,0,0,4,2,6,no
0.333333,0,1,0.083333,0,0,13,no
0,0,0,0.55,0,0,29,no
1,1,1,0.444444,5,5,9,no
1,1,2,1,0,0,154,no
0.5,0,1,0.75,8,4,50,no
0,0,0,0.833333,0,0,20,no
0.413558,0.354479,0.302128,0.251585,0,0,14.048101,yes
0,0,0,0.25,3,3,7,no
1,1,1,1,0,0,10,no
0.166667,0,1,0.436652,12,2,30,no
1,1,1,0.833333,0,0,151,no
0.781783,0.661345,1,0.591575,0,0,38.403313,yes
1,1,1,0.666667,0,0,212,no
1,1,2,0.752358,0,0,195,no
0.25,0,1,0.577763,0,0,214,no
1,1,1,0.8,0,0,103,no
0.116678,0,0.758347,0.474597,17.1666,3.384074,54.802036,yes
0.666667,0,2,0.621032,0,0,18,no
1,1,1,0.392857,0,0,33,no
1,1,1,0.5,0,0,46,no
1,1,1,1,0,0,32,no
0,0,0,0.533333,2,2,131,no
1,1,1,0.6875,0,0,266,no
0,0,0,0.75,0,0,199,no
1,1,1,0.434783,0,0,176,no
0,0,0,0,0,0,18,no
0.462681,0,0.977285,0.42213,0.096672,1.000627,28,yes
0.5,0,1,0.284572,0,0,343,no
1,1,2,1,4,2,5,no
0,0,0,0.583333,2,2,112,no
1,1,1,0.4,0,0,6,no
0,0,0,0.417977,0,0,148.564376,yes
1,1,1,0.636364,0,0,32,no
0.979972,0.380977,0.680877,0.234974,0.461961,0.885955,82.179047,yes
1,1,3,0.683761,0,0,115,no
1,1,1,0.555556,0,0,142,no
1,1,1,1,0,0,16,no
1,1,1,0.263158,2,2,42,no
1,1,4,0.75,0,0,264,no
0.333333,0,2,0.472222,0,0,18,no
1,1,2,1,6,3,34,no
1,1,1,0.466667,0,0,101,no
0.666667,0,2,0.757464,0,0,246,no
1,1,2,0.833333,0,0,71,no
1,1,1,0.285714,0,0,227,no
1,1,2,0.75,0,0,198,no
0.869778,0.765526,0.343918,0.402951,1.6679,0.750889,96.282531,yes
0.5,0,1,0.45,0,0,22,no
1,1,1,1,0,0,74,no
0.5,0,2,0.440851,0,0,185,no
0,0,0,0.2,3,3,15,no
0,0,0,0.275006,13.063927,3,12.214176,yes
0,0,0,0,0,0,51,no
1,1,1,0.319672,0,0,142,no
0.666667,0,2,0.896895,0,0,22,no
1,1,2,0.703297,6,3,28,no
0,0,0,0.390629,5.79245,2.249573,17.7189,yes
0.6,0,3,0.54,0,0,32,no
0.307285,0.562386,2.783479,0.840223,0,0,13.290034,yes
1,1,1,1,3,3,27,no
0,0,0,0.375,5,5,8,no
1,1,1,0.538462,0,0,127,no
0,0,0,0.5,0,0,36,no
1,1,1,0.726027,0,0,217,no
1,1,1,0.266667,0,0,8,no
0,0,0,0.380988,0,0,272,no
0,0,0,0.294798,5,5,181,no
1,1,1,1,0,0,1,no
0,0,0,0.214286,1,1,3,no
1,1,2,0.904762,0,0,161,no
0,0,0,0,4,4,9,no
1,1,1,0.860465,0,0,166,no
0,0,0,0.391304,0,0,76,no
1,1,1,0.2,0,0,132,no
1,1,2,0.594156,0,0,82,no
1,1,1,1,5,5,16,no
1,1,2,0.311648,0,0,189,no
1,1,2,0.628289,0,0,163,no
0.014721,0,0.93954,0.374486,27.893149,4.291517,124.909182,yes
0,0,0,0.583333,0,0,2,no
1,1,2,0.788793,0,0,245,no
1,1,2,0.638889,0,0,45,no
1,1,1,0.380952,0,0,7,no
1,1,2,0.892461,0,0,197,no
0,0,0,0.100673,9,3,22,no
1,1,1,1,0,0,49,no
0,0,0,0.147092,10.181408,3,45.285319,yes
0.232269,0.178832,0.967919,0.49726,0,0,24.918415,yes
0,0,0,0,0,0,18,no
1,1,1,0.694444,0,0,150,no
1,1,2,0.60044,0,0,149,no
1,1,2,0.666667,0,0,17,no
0.2,0,1,0.247253,10,2,64,yes
1,1,1,0.285714,0,0,9,no
0,0,0,0.034868,237,3,23,no
0,0,0,0,0,0,24,no
0,0,0,0.74359,0,0,280,no
0,0,0,0.109664,2,2,1,yes
0,0,0,0.633106,3.336139,3.55471,29.433329,yes
0,0,0,0,0,0,157,no
1,1,1,0.666667,0,0,37,no
0,0,0,0.193208,2,2,1.541498,yes
1,1,1,1,0,0,9,no
0,0,0,0,4,4,8,no
0.5,0,1,0.416667,2,1,162,no
0,0,0,0,0.349553,1.33292,1,yes
1,1,2,0.599223,0,0,258,no
1,1,1,0.714286,0,0,83,no
0.123596,0,0.899625,0.435271,11.816346,4.232551,114.154087,yes
0.193169,0,0.762646,0.009544,1.702711,0.875065,52.907197,yes
1,1,1,1,0,0,33,no
0,0,0,0.380682,0,0,214,no
0.5,0,1,0.583333,6,3,7,no
0,0,0,0.382811,5.493226,3.093447,17.211656,yes
0,0,0,0.381818,6,3,12,no
1,1,1,1,0,0,147,no
1,1,2,0.924242,0,0,284,no
0,0,0,0.677083,2,2,308,no
1,1,1,0.583333,0,0,15,no
0.708858,0.991228,0.305216,0.358908,0.385417,0.838187,4,yes
1,1,1,0.428571,0,0,249,no
0,0,0,0.337105,0,0,17,yes
0.5,0,1,0.333333,0,0,69,no
1,1,1,0.272727,0,0,35,no
1,1,1,1,0,0,50,no
0.5,0,1,0.40404,0,0,377,no
0.885099,0.948425,1,0.245436,7.491145,0.468669,89.955371,yes
1,1,3,0.75,0,0,2,no
1,1,1,0.692308,3,3,30,no
0,0,0,0,0,0,1,yes
0,0,0,0.111172,5.977011,2.345549,8,yes
0,0,0,0.29136,0,0,12.948593,yes
1,1,2,1,10,5,5,no
0,0,0,0.253012,0,0,39,no
0,0,0,0.391571,4.421698,3.438866,16.515565,yes
0.333333,0,1,0.331349,3,1,19,no
0,0,0,0,3,3,1,no
1,1,1,0.6,0,0,107,no
1,1,1,1,0,0,272,no
1,1,1,0.384615,3,3,0,no
1,1,1,1,0,0,3,yes
0.287278,0.716455,1,0.494575,0.155889,0.640097,40,yes
0,0,0,0.291667,0,0,9,no
0,0,0,0.458333,0,0,371,no
1,1,1,0.25,3,3,15,no
0,0,0,0.708801,0,0,259,no
1,1,1,0.8,3,3,54,no
0,0,0,0,2,2,3,no
1,1,1,0.714286,0,0,105,no
0,0,0,0.363636,0,0,15,no
1,1,1,0.428571,0,0,6,no
0,0,0,0.425926,0,0,54,no
0,0,0,0,2,2,10,no
0,0,0,0.08265,4,2,10,no
1,1,1,0.538462,0,0,129,no
0,0,0,0.45,0,0,214,no
0,0,0,0.166667,0,0,72,no
0,0,0,0.6,2,2,21,no
0,0,0,0,3,3,7,no
1,1,2,0.675,0,0,241,no
0,0,0,0,14,2,4,no
1,1,1,0.409091,3,3,22,no
0,0,0,0,0,0,25,yes
1,1,1,1,0,0,88,no
1,1,2,0.531373,0,0,227,no
0.666667,0,2,0.219112,0,0,356,no
0,0,0,0.684211,0,0,152,no
1,1,2,0.495763,0,0,210,no
0,0,0,0.1,0,0,141,no
0,0,0,0,0,0,0.550525,yes
0,0,0,0.366667,6,3,9,no
1,1,1,1,0,0,23,no
0,0,0,0.612821,0,0,170,no
1,1,1,0.909091,2,2,31,no
1,1,1,0.363636,0,0,16,no
0.333333,0,1,0.16336,9,3,91,no
0.5,0,2,0.364923,1,0.25,47,no
1,1,2,0.708995,0,0,113,no
